Unnamed: 0,Algorithm,ProofType,TotalCoinsMined,TotalCoinSupply,PC 1,PC 2,PC 3,class,CoinName
BIC,CryptoNight,PoW,9357088.0,25000000.0,0.3014614939162126,-2.327373104763471,0.3764181825905199,2,
HXX,Lyra2RE,PoW,1876146.443596,9999999.0,-0.16982056493941666,-2.3095021792478154,0.3888817907470756,2,
KED,Scrypt,PoW/PoS,23965372.0,500000000.0,-0.3371033480533694,1.0232526027894016,-0.5630512912521007,0,
IOP,SHA-256,PoW/PoS,2526078.47525448,21000000.0,-0.296751426152331,0.8395694864830369,-0.32479653820697946,0,
KUSH,X11,PoW/PoS,5659096.95728771,9354000.0,-0.3741767504529755,1.2092493898095005,-0.4805892034030076,0,
PRX,Scrypt,PoW/PoS,11821728.0,20000000.0,-0.3406332585001683,1.0235555470578592,-0.5629865621611352,0,
PAC,X11,PoW,536982074.0,100000000000.0,0.5024682872041677,-0.9876140150600339,0.03470505476536249,2,
IMPCH,Scrypt,PoW/PoS,308179.0,21933333.0,-0.34075974909897966,1.0235518091279439,-0.5629818711939762,0,
CTL,CryptoNight-V7,PoW,10969318.522954,185000000.0,-0.12350602339358212,-2.2239247655295755,0.30672810695839653,2,
ZBC,Scrypt,PoS,2922613.96424908,55000000.0,-0.317322244404056,0.8373992571293611,-0.2265417857674377,0,
FRST,Scrypt,PoW/PoS ,110000000.0,110000000.0,-0.3402634216806975,0.41017305738299265,-0.15774595973555,0,
BVC,Scrypt,PoW,3115258.0,3360000.0,-0.17522170970942852,-1.1097565279538837,-0.0350583561607611,2,
FIND,X13,PoS,14524851.4827,14524851.4827,-0.24300287854845073,1.5613648914286722,-0.2896194390347429,0,
VLTC,X11,PoW,30385540.0,1000000000.0,-0.2012609019036924,-0.9246966865627337,0.047199763453101534,2,
ZER,Equihash,PoW,6921653.89980891,17000000.0,-0.1394290404467683,-1.8751417252198368,0.3765016809279812,2,
CHAT,Scrypt,PoW/PoS,1000000000.0,1000000000.0,-0.3217025339635324,1.02314681393262,-0.5635312918161279,0,
CDN,Scrypt,PoW,99843408.3158479,100000000.0,-0.17336365008428908,-1.1097969904614788,-0.035111765547593515,2,
ZOI,Lyra2RE,PoW,18545757.5,21000000.0,-0.16954019851833463,-2.3095055524943944,0.3888732877077963,2,
RNS,Scrypt,PoS,36050365.0,34426423.0,-0.31706406286767225,0.8374195687520805,-0.2265534214034289,0,
DBIX,Dagger-Hashimoto,PoW,2232901.0,2232901.0,-0.15193217215268182,-2.310836773788172,0.2346526407634913,2,
XVP,X11,PoW/PoS,13162749.0858027,100000000.0,-0.3734467343928552,1.2091933146113887,-0.4806036585914351,0,
TAJ,Blake2S,PoW/PoS,12184195.9258495,36900000.0,-0.43960753483163256,1.7598703385212813,-0.605369988492316,0,
IMX,X11,PoW/PoS,110630387.850471,110000000.0,-0.37219015000697697,1.2092081718631864,-0.48064663977094313,0,
EB3,Scrypt,PoW,64096052.0,4000000000.0,-0.14631887200592467,-1.1122876815325577,-0.03558012574759151,2,
ATMOS,PoS,PoS,111135836.889,110290030.0,-0.4025353079132738,1.5568534999266521,-0.02138184148379995,0,
HPC,X11,PoW/PoS,21521322.0099142,100000000.0,-0.3733450155179343,1.2091951346993717,-0.48060723819195184,0,
CXT,NIST5,PoW,10123200.0,48252000.0,-0.1721690650576926,-0.6603733743917618,-0.09199139364919892,2,
MCRN,PoS,PoS,401421401.0,400000000.0,-0.3969613784436675,1.556732268135457,-0.02154208689906778,0,
RAIN,X11,PoW/PoS,121665451.643876,500000000.0,-0.36930787960537836,1.20896228405516,-0.48069973251036724,0,
IMS,Scrypt,PoW/PoS,5368934.0,21212121.0,-0.3407032444463514,1.0235533702670807,-0.562983949044448,0,
ARGUS,Scrypt,PoW/PoS,1148324.0,28600000.0,-0.34070255100942165,1.0235477477846329,-0.5629830577752307,0,
LMC,Scrypt,PoW/PoS,500000.0,1000000000.0,-0.3338658561485967,1.0229291717638735,-0.563103250959264,0,
PROC,SHA-256,PoS,100545745.0,75000000000.0,0.25592387897785424,0.6057239177886732,0.0023080642271566293,0,
XGR,X11,PoW/PoS,17171382.0,40000000.0,-0.3738207178955873,1.2092323860653444,-0.4805979342440993,0,
BENJI,Scrypt,PoW,20276099.146524,35520400.0,-0.17478626695590213,-1.109773265850955,-0.03506969383662286,2,
GRW,Scrypt,PoS,295135466.361878,2000000000.0,-0.3000615167195414,0.8362246164738265,-0.2269081418810321,0,
ILC,SHA-256,PoW,1317747500.0,2500000000.0,-0.09764392334606913,-1.2950431331663934,0.20225518544385537,2,
PHR,PoS,PoS,11390225.9742772,30000000.0,-0.40431488466943805,1.5568828962878387,-0.02132916754074386,0,
DEA,Scrypt,PoW/PoS,21358764.0,105000000.0,-0.3399182796626206,1.0235035091166411,-0.563001187952184,0,
HTML5,X15,PoW/PoS,40659020000.0,90000000000.0,0.9229729866762645,1.8693423181339166,-0.6483851771002119,0,
USC,SHA-256,PoS,10343113.0,200084200.0,-0.2722217543103379,0.6533251063401317,0.01162321041601592,0,
EQT,Scrypt,PoW,13673406.4325268,72000000.0,-0.17460957878639885,-1.1097979280700623,-0.035071390318082755,2,
QTUM,POS 3.0,PoS,100000000.0,100000000.0,-0.3633622017577628,1.5450536465424494,-0.028860575542884896,0,
QRL,CryptoNight-V7,PoW,69036016.8340164,105000000.0,-0.12336307436547143,-2.223861190018778,0.3067131610245686,2,
ESP,536,PoW/PoS,22801882871.0,50000000000.0,0.5875703784164352,1.702142361852264,-0.7297156042919651,0,
DYN,Argon2d,PoW,19784224.6512734,0.0,-0.09257553129287417,-1.9815088127725264,0.5387403978328299,2,
NANO,Blake2b,PoW,133248297.0,340282367.0,-0.06377147488016158,-2.341698142922688,0.35396098924372943,2,
CHAN,Cloverhash,PoW,18407259.0885883,30000000.0,-0.11022263964089725,-2.073351830255379,0.27616113986742963,2,
DCY,CryptoNight,PoW,1809467143.0,2000000000.0,0.33728381929910506,-2.3282384985134654,0.375402341451833,2,
DNR,NIST5,PoW/PoS,4171382.0,10000000.0,-0.33814577121234274,1.4729704553608252,-0.6199065145829257,0,
DP,X11,PoW,35138975.0,100000000.0,-0.20754454823503493,-0.9241226729480112,0.04730934373629733,2,
VUC,NIST5,PoW/PoS,62942075.0,120000000.0,-0.33665549539193135,1.4729132220290189,-0.6199453253764673,0,
BTPL,Skein,PoW/PoS,6804362.0,100000000.0,-0.42526427394319605,1.8469505477985522,-0.710404013668024,0,
UNIFY,Scrypt,PoW,18133195.0,19276800.0,-0.17492679890916824,-1.1097633910990559,-0.03506676163269006,2,
BRIT,X13,PoW/PoS,21268092.0,30000000.0,-0.2659844752447117,1.7474885772719353,-0.626069551978674,0,
SOCC,Scrypt,PoW,5167775.0,75000000.0,-0.1746919489667585,-1.1098016901086865,-0.035068119792244806,2,
ARC,X11,PoW,26042364.3735553,60000000.0,-0.2079370927162088,-0.924099188031173,0.047318200114713424,2,
DAS,X11,PoW,2622886.0,18900000.0,-0.20851168871624937,-0.9240781216266276,0.047333326752145716,2,
LINDA,Scrypt,PoW/PoS,9044930943.24243,50000000000.0,0.12145855738896068,0.9937031072520524,-0.5730534428201908,0,
XLC,CryptoNight,PoW,14161803.0,54000000.0,0.3017243014387675,-2.3273905211739065,0.37641252843293116,2,
ONION,X13,PoW/PoS,21917018.0492836,18898187.6216583,-0.26605480271451243,1.7474957864655392,-0.6260684530628144,0,
BTX,Time Travel,PoW,17801865.1605478,21000000.0,-0.16399238404116845,-2.2738965443550647,0.18380271074295151,2,
GCN,Scrypt,PoW,163055097500.0,200000000000.0,3.218221157037183,-1.2015782159389496,-0.12968931143819806,2,
SMART,Keccak,PoW,2241009149.22257,5000000000.0,-0.12145114469873945,-1.2878419540639787,0.12137869326819752,2,
SIGT,SkunkHash v2 Raptor,PoS,107972766.0,137500000.0,-0.383991106215135,1.3919374553911923,-0.0908261971259522,0,
ONX,X11,PoW,122475638.389743,1100000000.0,-0.19943560971309873,-0.9247402981308966,0.047147923635519964,2,
CRM,Skein,PoW/PoS,47331802.4774238,100000000.0,-0.4247710790298765,1.846959372691038,-0.710421369746412,0,
BCH,SHA-256,PoW,17995589.6469082,21000000.0,-0.13092842285372017,-1.2937479179202929,0.20311925065377318,2,
XMCC,X11,PoW/PoS,12569262.5359307,9507271.0,-0.3740915778731095,1.2092507969263877,-0.4805921817241826,0,
DFT,Scrypt,PoS,18663297.3489799,17405891.19707116,-0.3173955815909068,0.8374266186995211,-0.2265438644571673,0,
VET,VeChainThor Authority,Proof of Authority,55454734800.0,86712634466.0,4.418903090103929,3.2252089565749085,9.2187411118502,3,
SOJ,Scrypt,PoW,485214.0,10500000000.0,-0.10129330783846477,-1.1164397112704783,-0.03635899939502242,2,
STCN,PoS,PoS,4000000.0,61599965.0,-0.4041821627240579,1.5568611691671888,-0.021329921595858323,0,
NYC,Scrypt,PoW,143006669741.687,0.0,1.5650230563990626,-1.0786152155109863,-0.09629992444947223,2,
FRAZ,Scrypt,PoW,9704042.0,20000000.0,-0.1750242809599679,-1.1097656869760202,-0.03506324149553297,2,
KRONE,Scrypt,PoW,17453749.4042601,84000000.0,-0.1744790210170514,-1.1098047446104227,-0.03507449748167539,2,
ACC,Scrypt,PoW,32646731.063036,100000000.0,-0.1741813937913344,-1.1098116226081218,-0.0350829882356278,2,
LINX,Scrypt,PoW,33716526.0,100000000.0,-0.17416837502145924,-1.1098113896591568,-0.03508344638064176,2,
XCXT,Scrypt,PoW/PoS,19539588.0,48252000.0,-0.34034027021592295,1.023539241196629,-0.5629933711223213,0,
ETHD,Scrypt,PoW/PoS,4200000.0,4200000.0,-0.3408373388388299,1.0235639463753823,-0.562981338637848,0,
SUMO,CryptoNight,PoW,8946653.0,88888888.0,0.30190666685933265,-2.3274138685387458,0.37641043500589405,2,
ODN,SHA-512,PoS,25000000.0,91388946.0,-0.42559319217225416,1.914528009553767,0.10435019767198156,0,
ADA,Ouroboros,PoS,25927070538.0,45000000000.0,0.5908803256385006,1.4741471098842276,0.07357123114684233,0,
REC,X11,PoW/PoS,7262402.04264803,27000000.0,-0.3740329036452135,1.209238504731434,-0.4805920784434309,0,
BTCZ,Equihash,PoW,5211553258.01514,21000000000.0,0.07175662120140705,-1.8873670878082234,0.37167050727671386,2,
TZC,NeoScrypt,PoW/PoS,182638400.0,400000000.0,-0.34232241832657945,0.4468466145395638,-0.29351411694867685,0,
ELM,X11,PoW,2702855668.85288,1800000000.0,-0.16310164300520735,-0.9246240676674319,0.04595605060838614,2,
TER,Scrypt,PoW/PoS,1140734.91680375,15733333.0,-0.34079330322666956,1.023555937603426,-0.5629814588302132,0,
VIVO,NeoScrypt,PoW,4165967.57499639,27000000.0,-0.18148776991940993,-1.686275553147974,0.23453098713287937,2,
RUP,Lyra2REv2,PoS,24000000.0,24000000.0,-0.298480472678769,0.7013066035949169,-0.05824561689703325,0,
BTG,Equihash,PoW,17202361.088994,21000000.0,-0.13927574592536623,-1.875142033156441,0.37649678209292725,2,
WOMEN,Scrypt,PoW/PoS,48459472454.0,25000000000.0,0.4249575721358421,1.0182017356389332,-0.5868324731942033,0,
MAY,SHA-256,PoW/PoS,92050800.0,100000000.0,-0.29510532124233596,0.8395386858008661,-0.3248446750166052,0,
NAMO,NIST5,PoW/PoS,560563220.0,1200000000.0,-0.32298994982293017,1.4723340052938483,-0.6202923732706469,0,
LUX,PHI1612,PoW/PoS,8305775.31777569,60000000.0,-0.39867014947274904,1.783003949751023,-0.5419028136947779,0,
PIRL,Dagger,PoW,33986980.0,156306732.71,-0.1156914384382482,-2.1702918422269706,0.38596671924820547,2,
XIOS,Scrypt,PoW/PoS,2149688.0,21000000.0,-0.34074391538724136,1.0235528043182163,-0.5629825440795356,0,
BTDX,Quark,PoW/PoS,30711550.5294042,200000000.0,-0.38738675557530095,1.6922576460353635,-0.47566396083822576,0,
EBST,Scrypt,PoW,99990001.493466,100000000.0,-0.17336186613226356,-1.109796958540661,-0.035111828326852584,2,
KEK,POS 2.0,PoS,12330806.30517,21000000.0,-0.3888912853243549,1.5570591023912412,0.05994830954995783,0,
BLHC,Scrypt,PoW/PoS,16362544.992,14788275.991,-0.340614721795433,1.0235598538322368,-0.562987860442415,0,
XIN,SHA-256,PoS,8999999990.0,9000000000.0,-0.10081784773394568,0.6496802101916788,0.00668199938668129,0,
PURA,X11,PoW,175215859.0,350000000.0,-0.2040783698557489,-0.9242513317683775,0.04721835067769023,2,
INN,NeoScrypt,PoW,6375259.04,45000000.0,-0.18133405429631755,-1.6862865316434357,0.23452780867348896,2,
ELLA,Ethash,PoW,12756367.0,280000000.0,-0.13276484773586425,-2.0248008484300497,0.30124278876761845,2,
GBX,NeoScrypt,PoW,5832306.875,31800000.0,-0.1814336702634354,-1.6862782461864472,0.23452967822961968,2,
MAG,X11,PoW/PoS,38198594.8342105,144000000.0,-0.3728320344614748,1.209170753908313,-0.4806198370976961,0,
TAU,DPoS,DPoS,288090567.493887,500000000.0,3.8313270929239627,2.2602725669055768,-0.1388569381699923,0,
ECA,NIST5,PoW/PoS,28399150208.0,30000000000.0,0.2187169125464012,1.4600605731042606,-0.6357860977993679,0,
BCD,X13,PoW/PoS,183534024.889807,210000000.0,-0.2627414965200371,1.7474093151384138,-0.6261613663663106,0,
XSH,Multiple,PoW,481730566.566176,660000000.0,-0.10933283425392658,-1.8057845582095748,0.34448376138017883,2,
CNBC,Scrypt,PoW/PoS,110976977.29338,210000000.0,-0.33808783833190187,1.023456176078755,-0.5630525892613492,0,
XUN,CryptoNight,PoW,19281821413.4924,85000000000.0,1.1347385674124182,-2.3772752302261697,0.3576262462798762,2,
COAL,CryptoNight,PoW,4500000.0,12500000.0,0.30131430974693635,-2.3273662043640484,0.3764218128844071,2,
DAXX,Ethash,PoW,520891780.0,10000000000.0,-0.05809301872807129,-2.0308783697455417,0.29981972481765934,2,
BWK,NIST5,PoS,13247178.8807286,27716121.0,-0.31473779710540384,1.2868290831456342,-0.28346729252682046,0,
KLKS,Quark,PoS,16955764.902064,20000000.0,-0.3656497564646156,1.506237176770551,-0.1391904407367491,0,
AC3,X11,PoW,80316207.0,550000000.0,-0.20382402170874248,-0.9243993248332094,0.04723418837880026,2,
LTHN,CryptoNight-V7,PoW,441250233.377,999481516.0,-0.11253083910607603,-2.224349605230436,0.30644282685556884,2,
GER,Scrypt,PoW/PoS,4911500269.41,50000000000.0,0.07115715767365123,0.9928030484064125,-0.5712832805316305,0,
LTCU,Scrypt,PoW/PoS,8419402.321,150000000.0,-0.33975866937897126,1.0234720426296595,-0.5630012274043219,0,
POP,Scrypt,PoW,3964201248.87125,4999999999.0,-0.09181080183539572,-1.1120750723850856,-0.03737438297690548,2,
PNX,X11,PoW/PoS,45174214.1078625,50000000.0,-0.3734094790063473,1.209232117282953,-0.480611166773919,0,
PHO,BLAKE256,PoW,30089671530.5228,90000000000.0,1.1401790321132599,-1.2248017206825075,-0.024501566950179927,2,
SUCR,X11,PoW,4229040.50393462,19800000.0,-0.20848580127574934,-0.9240783448633562,0.04733252729250837,2,
SPK,NeoScrypt,PoW,7847417.33355824,21000000.0,-0.18148524547813172,-1.6862709316514493,0.2345301546401066,2,
WAGE,Quark,PoS,27299680.0,120000000.0,-0.36481926684008226,1.506175764885611,-0.13920727234388383,0,
GUN,NeoScrypt,PoW,299797953.0,500000000.0,-0.174557297219564,-1.6865123110342206,0.2343457208708671,2,
IRL,Scrypt,PoW,45483049.3398182,64000000.0,-0.17427884312391276,-1.1097859083444412,-0.03508402081429355,2,
TROLL,Scrypt,PoW/PoS,591022748.0,900000000.0,-0.3273841548641508,1.023121422992169,-0.5633437434955344,0,
LCP,Scrypt,PoW/PoS,2504486.227718,4000000.0,-0.3408593814564355,1.0235637045040544,-0.5629805877220759,0,
MONK,X11,PoS,4407252.0,21000000.0,-0.3509372283203332,1.0231096332385412,-0.1441448056801247,0,
PCOIN,X11,PoW,8478104.33969947,23000000.0,-0.20841154515902424,-0.9240794568823328,0.047330310752975835,2,
UBTC,SHA-256,PoW,20166000.0,20166000.0,-0.13090788669702794,-1.29374691435105,0.20311842459551593,2,
ITZ,C11,PoW,11916588.09471,23000000.0,-0.14925738213418738,-1.085510785616462,0.1455078589572444,2,
TPAY,POS 3.0,PoS,20445861.5344251,25000000.0,-0.36485878617307965,1.5450840717581633,-0.028817204756108526,0,
MCT,Ethash,PoS,1618033.0,1618033.0,-0.2773239537996137,-0.07743734066235322,0.10980497528551406,0,
MBC,Scrypt,PoW and PoS,9399342.52839847,30000000.0,-0.30777092801645733,0.4672841537266362,-0.3692396005415178,0,
TRTL,CryptoNight,PoW,53139835213.77,1000000000000.0,7.993954876693175,-2.952430804139702,0.22965015159181143,2,
MUN,SkunkHash,PoW,4818338.98949984,16600000.0,-0.12770573755750758,-2.1885832802856915,0.29099952376534016,2,
USX,Scrypt,PoW/PoS,234846265.782157,232000000.0,-0.3364254082904569,1.0234691426033604,-0.5631083652918194,0,
NBR,CryptoNight,PoW,133932467.774108,336000000.0,0.3051688404740502,-2.327543974265357,0.3763262630462617,2,
SSS,Scrypt,PoW,10000000000.0,10000000000.0,0.016871804715596888,-1.1139439850673745,-0.04057933257359035,2,
TRF,Dagger,PoW,107325266.027783,100000000.0,-0.1151956980405943,-2.170240025460799,0.3859422947953713,2,
KREDS,Lyra2REv2,PoW,643795911.540095,1100000000.0,-0.1408942659802023,-1.2464321661534832,0.13283261715839526,2,
TOKC,X13,PoS,230298925.0,800000000.0,-0.23484249715021688,1.5609118093350633,-0.2898092582094669,0,
BBP,Proof-of-BibleHash,POBh,1772091549.88818,5200000000.0,-0.36742397455076947,3.0593602460308333,14.685629939051994,3,
LCC,SHA-256 + Hive,PoW + Hive,638382332.208514,840000000.0,-0.2721540068553712,3.2941980107423836,15.142147312053634,3,
FLIP,Scrypt,PoW,12446100.00278,40000000.0,-0.1748499896778429,-1.1097778227466777,-0.03506689615032732,2,
LOT,Scrypt,PoW,14491014421.0,18406979840.0,0.1307612335018073,-1.1183183054458317,-0.04354524651883194,2,
CIF,X11,PoW,211297638.500483,500000000.0,-0.20258236053041684,-0.9243389713480937,0.047184295814870256,2,
SPD,C11,PoW/PoS,11251342.1879021,19340594.0,-0.31492601085717126,1.0478121721656901,-0.382413816072638,0,
POA,Proof-of-Authority,PoA,204479039.0,252460800.0,-0.5307118336924671,1.409880068594754,9.817748374150174,3,
PUSHI,X11,PoW/PoS,2167827.1,25000000.0,-0.37410899380687224,1.2092386686680856,-0.48058964863083964,0,
ELP,XEVAN,PoW/PoS,419275.38,60000000.0,-0.3613163752600642,1.0777507895184633,-0.6144209288798421,0,
VLX,Scrypt,PoS,25570013.1348022,124000000.0,-0.31656045787269155,0.8373602602687354,-0.22656004185303094,0,
ONT,VBFT,PoS,650848625.0,1000000000.0,-0.2811402250403202,1.7227844881876997,0.14943065004441022,0,
CLO,Ethash,PoW,247612453.0,6500000000.0,-0.08608002700356805,-2.0287096266904774,0.300370820139341,2,
TUBE,CryptoNight,PoW,80049082.9057215,1000000000.0,0.30919172411662077,-2.3279784382694872,0.37626699109546774,2,
PSD,Scrypt,PoW,4070212.1493016,21000000.0,-0.17508579522463288,-1.1097675503911861,-0.035060952797557575,2,
ADK,IMesh,PoW,25000000.0,25000000.0,-0.17962782395655524,-2.2070556203481964,0.48544690456464706,2,
BSX,NIST5,PoW/PoS,13787854.6277781,50000000.0,-0.3377469003189486,1.4729470836444805,-0.6199155935948353,0,
BRIA,Scrypt,PoW/PoS,845637.81347436,3000000.0,-0.34088661476088367,1.0235639799309124,-0.5629797532942349,0,
IC,Scrypt,PoW/PoS,1182153.5,5000000.0,-0.3408684273583123,1.0235627799218896,-0.5629801454442334,0,
BTL,Equihash,PoW,71355477.0,70000000.0,-0.13827147557025052,-1.8751614367576956,0.37646751388189126,2,
MEDIC,Scrypt,PoS,267297676.3125,500000000.0,-0.31096944080682176,0.8371735190147854,-0.2267101935996444,0,
ALPS,Lyra2Z,PoW,27340501.6514783,300000000.0,-0.12406426787165721,-2.1961022958012832,0.3609842865809374,2,
BITG,Green Protocol,PoS,9803691.3618195,21000000.0,-0.42606410418305357,1.3540690780043219,-0.04361649057284307,0,
DEV,PoS,PoS,21876586.8530324,88000000.0,-0.40377859789565035,1.556848254419583,-0.02134085140594142,0,
ABJ,Scrypt,PoW/PoS,9880502.37178894,30000000.0,-0.3405864210334116,1.0235487579256262,-0.5629869709989778,0,
SEM,Semux BFT consensus,DPoS,1231147.0,100000000.0,4.064217981042494,2.387379993209133,-0.1404989461957495,0,
FTO,X11,PoW,31801461.1867843,100000000.0,-0.2075851637986239,-0.9241233996951294,0.04731077304322321,2,
CARE,Quark,PoW/PoS,139739596.506702,200000000.0,-0.3860599489215441,1.69228138700623,-0.47571065264235035,0,
NZL,PoS,PoS,11075254.0929996,80000000.0,-0.40396641253397636,1.556850995560756,-0.021335233539433923,0,
XMC,CryptoNight,PoW,16016864.0,18400000.0,0.3014960351594922,-2.3273674527475983,0.37641614902533305,2,
PROTON,X16R,PoS,4403800.0,45000000.0,-0.3312401214115394,0.6644620220736515,-0.05424404884195054,0,
DEAL,Scrypt,PoW/PoS,1404157529.46026,5121951220.0,-0.287740483152219,1.0206106089564109,-0.564215569364656,0,
JUMP,NIST5,PoW,21069346.2522598,21000000.0,-0.17222787735255554,-0.6603536410665123,-0.09199270165945776,2,
INFX,Lyra2RE,PoW,5097689.71077377,26280000.0,-0.16966665010260543,-2.309511842299355,0.3888783920961934,2,
XBI,XEVAN,PoS/PoW,10904963.0923455,21000000.0,-0.35898242764329147,0.3047101652481271,-0.5254292664301301,0,
KEC,Tribus,PoW,795447.0,18000000.0,-0.12865527052550518,-2.1957651773939113,0.2517121236103834,2,
HWC,Scrypt,PoS,38706809.466535,26000000.0,-0.31709110895954756,0.837425511817444,-0.22655351401308116,0,
GIN,Lyra2Z,PoW,6986399.70430446,10500000.0,-0.12635181207590782,-2.1959224198282175,0.361028906462094,2,
PLTC,CryptoNight,PoW,84300.0,600000518.0,0.30540016253502683,-2.3277411938812347,0.3763508434438247,2,
LOKI,CryptoNight Heavy,PoW,19153632.0,150000000.0,0.5314027759390579,-2.275910368274047,0.42632955082220825,2,
NCP,CryptoNight,PoW,41294520017.0,184000000000.0,2.100184263189914,-2.4355095825396824,0.3359214421867941,2,
SIC,Scrypt,PoW/PoS,10200000000.0,10200000000.0,-0.14491984180372527,1.0192930094805126,-0.5686122008743514,0,
XT3,Scrypt,PoS,7630000.0154,44000000.0,-0.31734246544223554,0.8374072852387477,-0.22654243753384423,0,
MGD,Jump Consistent Hash,PoW,135862416.039898,168000000.0,-0.21385574663489773,-2.3737520427994037,0.3782546963499044,2,
VIG,SHA-256D,PoW/PoS,33238183.7225834,100000000.0,-0.3075375665904155,1.9377363889599508,-0.7409210208638632,0,
PLURA,CryptoNight,PoW,560085952.404637,1000000000.0,0.315033488103039,-2.327873909739866,0.3760614129134303,2,
EMAR,Scrypt,PoW/PoS,21599339.6728,84000000.0,-0.34006332016507695,1.023516931001729,-0.5629986866073885,0,
DKD,X15,PoS,30284196.369129,90000000.0,-0.1817970655735423,1.731603855921169,-0.28338997761339557,0,
LYNX,Scrypt,HPoW,77872059787.8998,92000000000.0,2.1564081110507707,0.2230120928820202,-0.2815072408139465,0,
POSQ,Quark,PoS,2716264.95302831,650000000.0,-0.3613839977622015,1.5058329911200663,-0.13926247377572012,0,
BWS,SHA-256,PoS,57811001.000889,100262205.0,-0.27234745433841556,0.6533989934799598,0.0116152617545411,0,
MUSE,DPoS,PoS,18194936.0,18081806.0,1.0564901393548864,1.8980095515603093,-0.07102764348453801,0,
XMN,X16R,PoW,8125865.02097646,22075700.0,-0.1888943019732442,-1.2827112761190742,0.13723430801639885,2,
PLUS1,HMQ1725,PoW,8645406.16776286,21000000.0,-0.1455952943370024,-2.1533580003911665,0.363924740589258,2,
AXE,X11,PoW,4993030.69736615,21000000.0,-0.20846804864447196,-0.9240789424750928,0.047332051288612724,2,
TRVC,X16R,PoW/PoS,36923120.6205934,82546564.0,-0.3537525210313412,0.8505772690768029,-0.39070793776771545,0,
DTEM,Quark,PoS,7082392.24744494,21000000.0,-0.36576286345068276,1.506234390190513,-0.13918633643343659,0,
GIC,Quark,PoW/PoS,5919489.76813523,5151000.0,-0.3890613863988649,1.692376296757521,-0.4756291787821352,0,
PNY,Scrypt,PoS,1042012.45227735,16880000000.0,-0.19879444506595276,0.8266873319689088,-0.2286275788552589,0,
ABS,Lyra2REv2,PoW/PoS,13332617.9413708,52500000.0,-0.32158217187855365,0.8874182060785915,-0.3946898889677016,0,
VITAE,Quark,PoS,66053877.6256106,100000000.0,-0.36448857330311596,1.5061969365092647,-0.1392213886673943,0,
HEX,Scrypt,PoW,1416663.06600024,22105263.0,-0.17511029954604357,-1.1097688318620371,-0.0350599534741553,2,
TPC,Scrypt,PoW/PoS,5403802.49590733,1000000000.0,-0.33380617978072313,1.022930239571988,-0.5631053510371253,0,
WEBC,CryptoNight-V7,PoW,15580199.3087496,1750000000.0,-0.11242276031251712,-2.2249201075383964,0.30653204456361377,2,
RYO,Cryptonight-GPU,PoW,4890897.0,88188888.0,-0.0827711990604121,-2.147233176996604,0.23009185874137403,2,
URALS,XEVAN,PoW,14746153.0962884,210000000.0,-0.19445036166356686,-1.0556623601193758,-0.08652325334152182,2,
QWC,CryptoNight Heavy,PoW,99553110528.8022,184470000000.0,3.0414097253513135,-2.3715827521135937,0.36084468794894303,2,
ARE,X11,PoS,19269509.94,55000000.0,-0.3505167959497978,1.0230912236544216,-0.14415538711930467,0,
EUNO,X11,PoW/PoS,30771125.9760867,50000000.0,-0.37358475604627395,1.2092289809954715,-0.48060499857963634,0,
MMO,Scrypt,PoS,107763867.917675,260000000.0,-0.31460193738457876,0.8372915746412212,-0.22661210819357896,0,
KETAN,PoS,PoS,9327131.59708692,210000000.0,-0.4030716927411679,1.556767851337026,-0.021350607203378974,0,
PPAI,SHA-256,PoW,2100000000.0,2100000000.0,-0.09094281563556078,-1.29461813973462,0.20196978900745072,2,
XDNA,Keccak,PoW/PoS,4672513.84432375,366000000.0,-0.34695242557627726,0.8479420570898695,-0.4050112999728092,0,
PAXEX,X11,PoS,4504639.0,100000000.0,-0.3503794010311243,1.0230593596608912,-0.1441546447880027,0,
AZART,X11,PoW,5015881.37315389,25000000.0,-0.20843958615278516,-0.9240814840706645,0.047331545431739404,2,
TSC,Scrypt,PoW/PoS,1059954080.43439,18000000000.0,-0.20118917517345156,1.0123369408430387,-0.5656652690190878,0,
KCASH,SHA-512,Zero-Knowledge Proof,1000000000.0,1000000000.0,-0.5263273192879415,2.6547979731358575,0.37876406414536984,0,
XCG,X16R,PoW,9753753.61515394,100000000.0,-0.18832542888052808,-1.2827605315917092,0.1372239468694668,2,
AAC,ECC 256K1,DPOS,1000000000.0,1000000000.0,-0.43981113068945493,0.6572105193413528,4.268741550907161,2,
CRYP,Equihash,PoW,4235111504.0,7600000000.0,-0.03454387773287885,-1.8790486950637726,0.3737505110322768,2,
BTXC,XEVAN,PoS,6787405.18013774,50000000.0,-0.33813664250244563,0.8916264729757178,-0.2779771099611436,0,
ACM,Lyra2Z,PoW,13634850.0,84000000.0,-0.1257530157991098,-2.195967765369415,0.36101694392627354,2,
BSV,SHA-256,PoW,17992514.6469233,21000000.0,-0.13092846027464627,-1.2937479185898777,0.20311925197065733,2,
BITM,XEVAN,Pos,208515864.367343,70000000000.0,0.340523257627679,0.02448781282971331,-0.5504788484121946,0,
JMC,X11,PoS,17209923728.3266,0.0,-0.14170426575868106,1.0268695219179296,-0.15151054949701034,0,
FRED,CryptoNight,PoW,1867054873.28397,8080000000.0,0.3808249348441954,-2.3320967471469123,0.3746236513639706,2,
